order_id,order_date,ship_date,segment,city,region,category,product,quantity,unit_price,discount,sales,profit,ship_mode
11997,2021-05-11,2021-05-12,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Summer Dresses,3,555.33,0.2,1332.79,247.59,Express
11998,2021-03-25,2021-03-27,Loyalty Member,Pretoria,Gauteng,Kids Clothing,Denim Jeans,9,577.21,0.1,4675.4,937.42,Click and Collect
11999,2021-11-10,2021-11-16,Regular,Cape Town,Western Cape,Footwear,Boots,5,275.8,0,1379.0,293.33,Express
12000,2022-02-08,2022-02-11,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Casual T-Shirts,3,398.25,0,1194.75,127.18,Standard
12001,2021-12-10,2021-12-16,Regular,Johannesburg,Gauteng,Footwear,Sneakers,4,311.3,0.15,1058.42,141.83,Express
12002,2021-11-21,2021-11-28,Regular,Paarl,Western Cape,Kids Clothing,Pyjama Sets,2,252.55,0.2,404.08,46.59,Standard
12003,2024-10-05,2024-10-09,Loyalty Member,East London,Eastern Cape,Accessories,Sun Hats,3,348.71,0.2,836.9,95.32,Express
12004,2021-12-17,2021-12-21,Regular,Paarl,Western Cape,Kids Clothing,Denim Jeans,4,291.51,0,1166.04,313.48,Standard
12005,2024-07-25,2024-07-28,Regular,Cape Town,Western Cape,Kids Clothing,Pyjama Sets,8,337.54,0.3,1890.22,443.13,Standard
12006,2021-06-28,2021-06-28,Regular,Stellenbosch,Western Cape,Kids Clothing,Summer Dresses,1,155.78,0.2,124.62,32.17,Standard
12007,2024-09-20,2024-09-21,Wholesale,Mthatha,Eastern Cape,Footwear,School Shoes,3,392.17,0.2,941.21,177.53,Standard
12008,2022-11-25,2022-11-26,Regular,Pretoria,Gauteng,Footwear,Boots,6,240.77,0,1444.62,301.57,Express
12009,2022-07-18,2022-07-23,Loyalty Member,Cape Town,Western Cape,Footwear,Sandals,8,176.99,0,1415.92,409.38,Standard
12010,2022-04-09,2022-04-13,Regular,Paarl,Western Cape,Kids Clothing,School Uniforms,4,362.06,0,1448.24,241.56,Standard
12011,2021-09-24,2021-09-26,Loyalty Member,Durban,KwaZulu-Natal,Footwear,Slippers,2,458.07,0.2,732.91,97.73,Express
12012,2022-09-19,2022-09-25,Loyalty Member,Durban,KwaZulu-Natal,Footwear,Sandals,7,395.12,0.3,1936.09,502.96,Standard
12013,2023-11-16,2023-11-20,Regular,Johannesburg,Gauteng,Kids Clothing,School Uniforms,5,445.36,0,2226.8,595.29,Click and Collect
12014,2021-08-04,2021-08-08,Regular,Paarl,Western Cape,Footwear,Slippers,10,252.53,0,2525.3,333.35,Standard
12015,2023-02-25,2023-02-26,Loyalty Member,Mthatha,Eastern Cape,Footwear,Sneakers,6,221.37,0.15,1128.99,204.21,Standard
12016,2024-06-11,2024-06-15,Regular,Mthatha,Eastern Cape,Kids Clothing,School Uniforms,4,312.99,0,1251.96,306.91,Express
12017,2024-03-28,2024-03-28,Regular,Stellenbosch,Western Cape,Kids Clothing,Casual T-Shirts,7,560.07,0.3,2744.34,577.78,Click and Collect
12018,2023-06-16,2023-06-18,Regular,Pretoria,Gauteng,Accessories,Hair Accessories,5,508.81,0,2544.05,304.8,Standard
12019,2023-11-13,2023-11-14,Loyalty Member,Soweto,Gauteng,Kids Clothing,Casual T-Shirts,4,460.04,0,1840.16,278.32,Express
12020,2021-08-14,2021-08-21,Regular,Stellenbosch,Western Cape,Footwear,Sneakers,3,239.72,0.05,683.2,73.13,Standard
12021,2024-04-14,2024-04-17,Regular,Sandton,Gauteng,Kids Clothing,Denim Jeans,7,391.51,0.3,1918.4,580.27,Standard
12022,2022-01-01,2022-01-04,Loyalty Member,Soweto,Gauteng,Accessories,Sun Hats,7,460.76,0,3225.32,850.59,Standard
12023,2022-12-05,2022-12-12,Regular,Mokopane,Limpopo,Footwear,Boots,1,284.48,0.05,270.26,39.79,Standard
12024,2023-01-13,2023-01-19,Loyalty Member,Polokwane,Limpopo,Kids Clothing,Casual T-Shirts,3,154.42,0,463.26,68.28,Standard
12025,2022-01-03,2022-01-08,Loyalty Member,Paarl,Western Cape,Accessories,Hair Accessories,1,521.47,0.3,365.03,58.52,Standard
12026,2023-10-16,2023-10-19,Loyalty Member,Soweto,Gauteng,Kids Clothing,Summer Dresses,3,143.29,0,429.87,45.78,Standard
12027,2024-06-14,2024-06-17,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,School Uniforms,1,309.66,0.3,216.76,28.33,Express
12028,2023-07-28,2023-07-28,Regular,Stellenbosch,Western Cape,Kids Clothing,Denim Jeans,8,589.35,0.15,4007.58,1121.61,Standard
12029,2022-12-28,2022-12-28,Loyalty Member,Soweto,Gauteng,Footwear,Sandals,8,555.07,0,4440.56,449.75,Express
12030,2022-09-28,2022-09-28,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,9,587.8,0,5290.2,1309.05,Standard
12031,2022-11-27,2022-11-28,Wholesale,Soweto,Gauteng,Kids Clothing,Swimwear,3,147.61,0.05,420.69,114.68,Express
12032,2024-02-26,2024-02-28,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Winter Jackets,10,107.68,0,1076.8,166.38,Express
12033,2021-04-16,2021-04-22,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Swimwear,6,345.8,0.15,1763.58,435.19,Click and Collect
12034,2022-11-20,2022-11-25,Regular,Johannesburg,Gauteng,Accessories,Sun Hats,10,411.38,0,4113.8,1228.32,Express
12035,2023-02-15,2023-02-22,Regular,Pretoria,Gauteng,Accessories,School Bags,5,513.36,0.2,2053.44,606.85,Click and Collect
12036,2021-12-06,2021-12-12,Regular,Cape Town,Western Cape,Kids Clothing,Summer Dresses,10,394.1,0.15,3349.85,475.58,Express
12037,2023-06-08,2023-06-09,Loyalty Member,Pretoria,Gauteng,Footwear,School Shoes,8,393.89,0.15,2678.45,712.58,Express
12038,2024-12-22,2024-12-25,Regular,Soweto,Gauteng,Kids Clothing,Pyjama Sets,1,375.83,0,375.83,93.44,Standard
12039,2022-06-21,2022-06-28,Regular,Tzaneen,Limpopo,Kids Clothing,Summer Dresses,4,580.13,0.3,1624.36,204.84,Standard
12040,2021-08-23,2021-08-25,Regular,Paarl,Western Cape,Kids Clothing,School Uniforms,3,244.87,0,734.61,172.72,Express
12041,2023-02-23,2023-02-28,Loyalty Member,Pretoria,Gauteng,Kids Clothing,Pyjama Sets,4,183.26,0.05,696.39,128.23,Standard
12042,2021-02-18,2021-02-19,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Swimwear,9,534.03,0.1,4325.64,507.28,Click and Collect
12043,2021-03-23,2021-03-26,Regular,Stellenbosch,Western Cape,Footwear,Boots,7,268.03,0,1876.21,203.24,Express
12044,2024-11-03,2024-11-06,Regular,Sandton,Gauteng,Footwear,Sneakers,2,246.55,0.15,419.13,52.88,Standard
12045,2021-04-15,2021-04-16,Regular,Pretoria,Gauteng,Kids Clothing,School Uniforms,10,117.46,0,1174.6,202.65,Standard
12046,2021-01-21,2021-01-23,Loyalty Member,Sandton,Gauteng,Kids Clothing,Denim Jeans,10,593.94,0,5939.4,1379.14,Standard
12047,2024-07-23,2024-07-27,Loyalty Member,Soweto,Gauteng,Footwear,Slippers,6,208.2,0.2,999.36,102.32,Standard
12048,2021-11-27,2021-11-28,Loyalty Member,Durban,KwaZulu-Natal,Kids Clothing,Denim Jeans,4,488.56,0.1,1758.82,194.24,Express
12049,2022-05-01,2022-05-05,Regular,Pretoria,Gauteng,Kids Clothing,Casual T-Shirts,4,191.8,0.1,690.48,167.02,Standard
12050,2022-04-09,2022-04-11,Wholesale,Johannesburg,Gauteng,Footwear,Boots,7,549.29,0.1,3460.53,884.5,Standard
12051,2023-05-06,2023-05-09,Regular,Paarl,Western Cape,Accessories,Sun Hats,9,257.18,0,2314.62,435.02,Standard
12052,2021-10-28,2021-10-28,Loyalty Member,Paarl,Western Cape,Accessories,Belts,6,399.48,0.3,1677.82,473.89,Click and Collect
12053,2022-10-14,2022-10-21,Regular,East London,Eastern Cape,Kids Clothing,Denim Jeans,2,517.15,0.3,724.01,128.27,Standard
12054,2024-02-26,2024-02-28,Regular,Johannesburg,Gauteng,Kids Clothing,Denim Jeans,6,228.72,0.3,960.62,125.79,Standard
12055,2023-12-24,2023-12-28,Regular,Richards Bay,KwaZulu-Natal,Accessories,Hair Accessories,8,389.41,0.1,2803.75,531.81,Standard
12056,2021-08-23,2021-08-28,Loyalty Member,Port Elizabeth,Eastern Cape,Accessories,Hair Accessories,10,115.26,0.1,1037.34,237.65,Click and Collect
12057,2021-01-25,2021-01-27,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Accessories,Hair Accessories,2,260.73,0.3,365.02,101.85,Standard
12058,2023-01-21,2023-01-24,Regular,Paarl,Western Cape,Accessories,School Bags,7,339.61,0.1,2139.54,305.06,Click and Collect
12059,2022-04-10,2022-04-16,Loyalty Member,Stellenbosch,Western Cape,Footwear,Boots,10,352.73,0,3527.3,1029.64,Click and Collect
12060,2023-06-25,2023-06-26,Regular,Pietermaritzburg,KwaZulu-Natal,Footwear,Sandals,8,264.01,0,2112.08,237.76,Express
12061,2023-03-26,2023-03-28,Loyalty Member,Soweto,Gauteng,Kids Clothing,Summer Dresses,6,497.78,0,2986.68,454.45,Standard
12062,2022-06-02,2022-06-09,Regular,Durban,KwaZulu-Natal,Accessories,Hair Accessories,7,468.73,0.2,2624.89,760.93,Standard
12063,2021-11-14,2021-11-21,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Swimwear,7,527.32,0,3691.24,889.89,Standard
12064,2023-04-01,2023-04-07,Loyalty Member,Port Elizabeth,Eastern Cape,Accessories,Sun Hats,8,369.13,0.2,2362.43,529.8,Standard
12065,2022-01-25,2022-01-28,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Swimwear,8,323.43,0.2,2069.95,542.65,Standard
12066,2022-07-11,2022-07-15,Loyalty Member,Cape Town,Western Cape,Kids Clothing,Winter Jackets,5,196.76,0.1,885.42,156.46,Express
12067,2024-12-24,2024-12-28,Regular,Cape Town,Western Cape,Footwear,Sandals,4,202.4,0.3,566.72,137.78,Standard
12068,2021-08-08,2021-08-15,Regular,Stellenbosch,Western Cape,Accessories,Hair Accessories,8,540.93,0,4327.44,1047.45,Click and Collect
12069,2024-04-13,2024-04-17,Regular,Johannesburg,Gauteng,Accessories,Belts,10,338.08,0.3,2366.56,339.82,Standard
12070,2023-10-09,2023-10-15,Wholesale,Pretoria,Gauteng,Footwear,Sneakers,3,388.59,0.05,1107.48,207.18,Standard
12071,2023-01-25,2023-01-28,Regular,Stellenbosch,Western Cape,Kids Clothing,Winter Jackets,1,224.22,0,224.22,19.15,Click and Collect
12072,2024-08-12,2024-08-13,Regular,Soweto,Gauteng,Kids Clothing,School Uniforms,6,473.73,0.05,2700.26,638.39,Standard
12073,2021-01-21,2021-01-27,Loyalty Member,Stellenbosch,Western Cape,Footwear,Sneakers,7,271.1,0,1897.7,262.11,Standard
12074,2023-06-08,2023-06-13,Loyalty Member,Tzaneen,Limpopo,Kids Clothing,Summer Dresses,6,575.45,0.05,3280.07,943.28,Standard
12075,2024-07-02,2024-07-08,Loyalty Member,Richards Bay,KwaZulu-Natal,Accessories,School Bags,5,326.87,0,1634.35,158.26,Express
12076,2023-10-25,2023-10-28,Regular,Soweto,Gauteng,Footwear,Slippers,9,378.53,0.2,2725.42,763.26,Click and Collect
12077,2021-09-04,2021-09-10,Regular,Mthatha,Eastern Cape,Accessories,Scarves,7,306.46,0.1,1930.7,492.79,Standard
12078,2024-02-17,2024-02-23,Regular,Pietermaritzburg,KwaZulu-Natal,Footwear,Sneakers,8,462.87,0.2,2962.37,521.3,Express
12079,2024-09-05,2024-09-11,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,6,587.75,0.15,2997.53,251.87,Express
12080,2021-05-23,2021-05-25,Regular,Richards Bay,KwaZulu-Natal,Footwear,Slippers,3,342.15,0.1,923.8,263.55,Standard
12081,2024-11-08,2024-11-13,Wholesale,Pretoria,Gauteng,Kids Clothing,School Uniforms,6,123.29,0,739.74,153.62,Standard
12082,2023-08-10,2023-08-14,Loyalty Member,Port Elizabeth,Eastern Cape,Footwear,Sneakers,8,462.95,0.15,3148.06,378.52,Standard
12083,2023-03-01,2023-03-03,Regular,Sandton,Gauteng,Kids Clothing,Pyjama Sets,3,556.33,0.05,1585.54,424.83,Standard
12084,2022-06-03,2022-06-08,Loyalty Member,Mthatha,Eastern Cape,Accessories,Hair Accessories,5,561.09,0.3,1963.82,382.9,Standard
12085,2021-04-12,2021-04-13,Regular,Pretoria,Gauteng,Kids Clothing,Winter Jackets,4,225.44,0.2,721.41,191.45,Standard
12086,2021-06-07,2021-06-12,Regular,Mokopane,Limpopo,Kids Clothing,School Uniforms,8,369.69,0.15,2513.89,408.49,Express
12087,2021-10-17,2021-10-20,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Summer Dresses,9,588.4,0.15,4501.26,750.1,Standard
12088,2021-07-15,2021-07-18,Regular,Durban,KwaZulu-Natal,Kids Clothing,Swimwear,2,388.67,0.1,699.61,145.38,Click and Collect
12089,2021-09-23,2021-09-28,Wholesale,Cape Town,Western Cape,Accessories,School Bags,5,530.74,0.05,2521.01,358.46,Express
12090,2022-05-06,2022-05-07,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Footwear,Sandals,1,517.61,0,517.61,62.95,Standard
12091,2022-08-07,2022-08-10,Regular,Cape Town,Western Cape,Kids Clothing,Summer Dresses,4,131.76,0.15,447.98,74.81,Express
12092,2021-06-08,2021-06-09,Regular,Stellenbosch,Western Cape,Kids Clothing,Denim Jeans,2,431.58,0,863.16,254.19,Express
12093,2024-06-20,2024-06-25,Regular,Sandton,Gauteng,Kids Clothing,Swimwear,7,210.06,0.1,1323.38,209.26,Click and Collect
12094,2021-09-24,2021-09-26,Regular,Johannesburg,Gauteng,Accessories,Belts,5,263.03,0,1315.15,236.82,Express
12095,2021-01-14,2021-01-15,Regular,Mthatha,Eastern Cape,Footwear,Slippers,2,97.81,0,195.62,23.16,Standard
12096,2021-07-18,2021-07-20,Regular,Pretoria,Gauteng,Kids Clothing,Swimwear,8,270.48,0.2,1731.07,209.32,Express
12097,2024-03-01,2024-03-06,Regular,Stellenbosch,Western Cape,Footwear,School Shoes,1,94.67,0.05,89.94,10.2,Express
12098,2023-08-05,2023-08-12,Regular,Paarl,Western Cape,Footwear,Sandals,3,104.56,0.3,219.58,65.67,Standard
12099,2023-10-16,2023-10-22,Loyalty Member,Cape Town,Western Cape,Accessories,Sun Hats,10,267.32,0.1,2405.88,385.72,Click and Collect
12100,2021-06-22,2021-06-27,Regular,Mthatha,Eastern Cape,Accessories,Belts,7,97.13,0.2,543.93,49.25,Standard
12101,2022-03-09,2022-03-10,Loyalty Member,Sandton,Gauteng,Accessories,Scarves,8,575.86,0.2,3685.5,907.45,Express
12102,2023-01-23,2023-01-28,Loyalty Member,Cape Town,Western Cape,Accessories,Belts,9,257.55,0.2,1854.36,576.9,Standard
12103,2021-02-13,2021-02-16,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Denim Jeans,9,339.99,0.3,2141.94,545.6,Standard
12104,2024-12-20,2024-12-25,Regular,Port Elizabeth,Eastern Cape,Footwear,School Shoes,7,419.05,0,2933.35,828.39,Standard
12105,2021-02-26,2021-02-28,Regular,Mthatha,Eastern Cape,Accessories,Hair Accessories,10,230.32,0.3,1612.24,478.21,Standard
12106,2021-04-17,2021-04-18,Loyalty Member,Cape Town,Western Cape,Footwear,Slippers,10,495.8,0.15,4214.3,1075.34,Standard
12107,2023-05-03,2023-05-08,Regular,Durban,KwaZulu-Natal,Footwear,School Shoes,6,208.01,0.3,873.64,96.76,Standard
12108,2023-02-24,2023-02-28,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,Summer Dresses,3,424.33,0.2,1018.39,202.07,Express
12109,2023-09-25,2023-09-28,Loyalty Member,Soweto,Gauteng,Kids Clothing,Pyjama Sets,3,391.43,0,1174.29,197.53,Express
12110,2022-03-17,2022-03-19,Loyalty Member,Durban,KwaZulu-Natal,Kids Clothing,Summer Dresses,3,214.19,0.05,610.44,54.95,Click and Collect
12111,2023-07-18,2023-07-24,Regular,Soweto,Gauteng,Kids Clothing,Casual T-Shirts,9,98.42,0.2,708.62,104.06,Express
12112,2022-08-09,2022-08-15,Loyalty Member,Sandton,Gauteng,Kids Clothing,Summer Dresses,2,206.84,0.05,393.0,39.1,Standard
12113,2023-11-26,2023-11-28,Wholesale,Pretoria,Gauteng,Footwear,Boots,5,363.1,0.3,1270.85,396.11,Standard
12114,2021-12-21,2021-12-24,Loyalty Member,Tzaneen,Limpopo,Accessories,Sun Hats,7,315.32,0,2207.24,621.05,Express
12115,2024-07-09,2024-07-12,Regular,Paarl,Western Cape,Footwear,School Shoes,6,486.11,0.2,2333.33,360.65,Standard
12116,2024-08-17,2024-08-22,Wholesale,Johannesburg,Gauteng,Kids Clothing,Summer Dresses,6,464.56,0,2787.36,263.81,Standard
12117,2022-01-03,2022-01-10,Regular,Richards Bay,KwaZulu-Natal,Footwear,Sandals,5,162.74,0.1,732.33,192.04,Express
12118,2022-05-25,2022-05-28,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Denim Jeans,9,479.81,0.2,3454.63,819.36,Standard
12119,2021-11-28,2021-11-28,Regular,Tzaneen,Limpopo,Kids Clothing,Winter Jackets,9,91.55,0.15,700.36,202.34,Standard
12120,2022-06-26,2022-06-28,Regular,Soweto,Gauteng,Kids Clothing,Winter Jackets,5,301.58,0,1507.9,245.5,Standard
12121,2024-01-20,2024-01-24,Wholesale,Sandton,Gauteng,Footwear,Boots,3,341.84,0,1025.52,236.89,Express
12122,2024-12-28,2024-12-28,Regular,Johannesburg,Gauteng,Footwear,Slippers,6,297.47,0,1784.82,486.76,Standard
12123,2021-03-03,2021-03-06,Loyalty Member,Mokopane,Limpopo,Footwear,Sandals,9,214.41,0,1929.69,466.33,Standard
12124,2023-09-05,2023-09-06,Regular,East London,Eastern Cape,Kids Clothing,Denim Jeans,6,291.81,0.1,1575.77,235.19,Standard
12125,2024-09-20,2024-09-27,Loyalty Member,East London,Eastern Cape,Kids Clothing,Swimwear,10,444.45,0,4444.5,1003.19,Standard
12126,2024-06-12,2024-06-13,Loyalty Member,Paarl,Western Cape,Kids Clothing,Swimwear,5,397.05,0,1985.25,320.37,Express
12127,2024-05-20,2024-05-25,Loyalty Member,Paarl,Western Cape,Kids Clothing,Pyjama Sets,6,427.11,0.3,1793.86,260.66,Standard
12128,2023-07-25,2023-07-28,Regular,Johannesburg,Gauteng,Kids Clothing,Winter Jackets,10,223.3,0.05,2121.35,494.86,Standard
12129,2024-09-16,2024-09-22,Loyalty Member,Sandton,Gauteng,Footwear,Sandals,3,459.22,0.1,1239.89,327.63,Click and Collect
12130,2021-08-13,2021-08-19,Regular,Cape Town,Western Cape,Kids Clothing,Casual T-Shirts,8,152.74,0,1221.92,292.48,Standard
12131,2023-11-09,2023-11-13,Loyalty Member,Pretoria,Gauteng,Footwear,Sneakers,4,427.24,0.1,1538.06,379.31,Standard
12132,2022-06-12,2022-06-16,Regular,Tzaneen,Limpopo,Kids Clothing,Winter Jackets,5,419.56,0.3,1468.46,226.39,Standard
12133,2023-11-12,2023-11-16,Regular,Paarl,Western Cape,Kids Clothing,Summer Dresses,9,276.03,0.15,2111.63,346.06,Standard
12134,2023-08-24,2023-08-28,Regular,Soweto,Gauteng,Kids Clothing,Pyjama Sets,7,294.25,0,2059.75,554.03,Click and Collect
12135,2023-11-21,2023-11-22,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Pyjama Sets,5,315.46,0.1,1419.57,119.78,Standard
12136,2024-10-15,2024-10-21,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Denim Jeans,8,456.39,0.05,3468.56,1088.46,Standard
12137,2023-12-11,2023-12-16,Regular,Johannesburg,Gauteng,Kids Clothing,Winter Jackets,6,453.08,0.2,2174.78,193.34,Standard
12138,2022-10-27,2022-10-28,Regular,Cape Town,Western Cape,Footwear,School Shoes,1,475.57,0.3,332.9,86.53,Click and Collect
12139,2024-10-26,2024-10-28,Regular,Johannesburg,Gauteng,Kids Clothing,Denim Jeans,3,570.52,0.15,1454.83,225.96,Standard
12140,2022-02-24,2022-02-28,Loyalty Member,Pretoria,Gauteng,Footwear,Slippers,7,316.04,0.05,2101.67,346.16,Standard
12141,2024-08-08,2024-08-11,Loyalty Member,East London,Eastern Cape,Kids Clothing,School Uniforms,8,118.47,0,947.76,106.04,Standard
12142,2023-02-07,2023-02-09,Loyalty Member,Port Elizabeth,Eastern Cape,Footwear,School Shoes,5,185.68,0.3,649.88,194.05,Standard
12143,2024-11-10,2024-11-15,Loyalty Member,Stellenbosch,Western Cape,Accessories,Scarves,8,452.26,0.2,2894.46,538.34,Express
12144,2021-12-09,2021-12-14,Loyalty Member,Polokwane,Limpopo,Accessories,School Bags,1,555.23,0.05,527.47,144.05,Express
12145,2024-06-18,2024-06-25,Regular,Cape Town,Western Cape,Accessories,Scarves,3,572.78,0.2,1374.67,188.26,Express
12146,2023-12-25,2023-12-28,Loyalty Member,Paarl,Western Cape,Kids Clothing,Casual T-Shirts,10,141.88,0,1418.8,342.4,Click and Collect
12147,2022-02-09,2022-02-15,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Footwear,School Shoes,2,387.65,0,775.3,218.86,Express
12148,2023-07-25,2023-07-28,Loyalty Member,Sandton,Gauteng,Kids Clothing,Winter Jackets,4,181.24,0.15,616.22,90.73,Click and Collect
12149,2021-09-04,2021-09-11,Loyalty Member,Richards Bay,KwaZulu-Natal,Footwear,Sneakers,2,198.05,0.3,277.27,34.66,Click and Collect
12150,2023-03-02,2023-03-04,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,Swimwear,7,350.63,0,2454.41,512.71,Click and Collect
12151,2024-02-09,2024-02-13,Regular,Durban,KwaZulu-Natal,Kids Clothing,Pyjama Sets,9,213.35,0.05,1824.14,287.62,Click and Collect
12152,2021-02-06,2021-02-10,Wholesale,Cape Town,Western Cape,Kids Clothing,School Uniforms,9,334.66,0.2,2409.55,724.87,Standard
12153,2024-01-24,2024-01-28,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,School Uniforms,9,209.99,0.3,1322.94,225.6,Express
12154,2023-01-16,2023-01-20,Loyalty Member,Richards Bay,KwaZulu-Natal,Footwear,Sandals,2,343.48,0,686.96,101.44,Standard
12155,2024-09-02,2024-09-08,Loyalty Member,Soweto,Gauteng,Kids Clothing,Summer Dresses,3,286.43,0.1,773.36,183.32,Express
12156,2023-10-14,2023-10-18,Regular,Johannesburg,Gauteng,Kids Clothing,Pyjama Sets,4,399.71,0,1598.84,276.37,Click and Collect
12157,2021-10-24,2021-10-28,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Winter Jackets,2,448.64,0.3,628.1,153.16,Standard
12158,2021-12-28,2021-12-28,Regular,Johannesburg,Gauteng,Accessories,Sun Hats,10,288.54,0,2885.4,551.02,Standard
12159,2023-04-03,2023-04-08,Loyalty Member,Stellenbosch,Western Cape,Footwear,Sneakers,3,293.78,0,881.34,100.25,Standard
12160,2021-09-23,2021-09-28,Regular,Sandton,Gauteng,Kids Clothing,Swimwear,10,207.27,0.15,1761.8,371.49,Express
12161,2023-04-22,2023-04-28,Regular,Durban,KwaZulu-Natal,Kids Clothing,Summer Dresses,6,523.15,0.3,2197.23,340.04,Click and Collect
12162,2024-10-07,2024-10-14,Regular,Pietermaritzburg,KwaZulu-Natal,Accessories,School Bags,5,113.01,0,565.05,65.62,Standard
12163,2022-02-19,2022-02-22,Loyalty Member,Soweto,Gauteng,Kids Clothing,Summer Dresses,6,501.09,0.3,2104.58,218.86,Click and Collect
12164,2021-08-23,2021-08-24,Regular,Stellenbosch,Western Cape,Kids Clothing,School Uniforms,10,243.77,0,2437.7,343.41,Click and Collect
12165,2024-01-11,2024-01-12,Regular,Tzaneen,Limpopo,Kids Clothing,Pyjama Sets,9,390.2,0.05,3336.21,458.32,Standard
12166,2023-02-25,2023-02-28,Regular,Soweto,Gauteng,Accessories,Hair Accessories,1,93.79,0.1,84.41,11.3,Standard
12167,2024-11-21,2024-11-27,Loyalty Member,Port Elizabeth,Eastern Cape,Kids Clothing,Summer Dresses,1,205.1,0,205.1,29.41,Express
12168,2024-06-25,2024-06-28,Wholesale,East London,Eastern Cape,Kids Clothing,Swimwear,1,243.12,0.1,218.81,64.61,Click and Collect
12169,2023-12-28,2023-12-28,Loyalty Member,Durban,KwaZulu-Natal,Kids Clothing,Winter Jackets,7,98.96,0.15,588.81,166.53,Standard
12170,2021-08-20,2021-08-27,Loyalty Member,East London,Eastern Cape,Footwear,Sneakers,8,299.91,0,2399.28,252.51,Standard
12171,2024-07-10,2024-07-14,Regular,Sandton,Gauteng,Kids Clothing,Denim Jeans,10,492.03,0,4920.3,590.14,Express
12172,2022-05-17,2022-05-20,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,Denim Jeans,9,220.49,0.2,1587.53,328.34,Standard
12173,2024-01-27,2024-01-28,Wholesale,Pretoria,Gauteng,Accessories,Hair Accessories,2,200.43,0,400.86,121.68,Express
12174,2024-01-20,2024-01-27,Loyalty Member,East London,Eastern Cape,Kids Clothing,Winter Jackets,8,109.85,0.05,834.86,180.9,Click and Collect
12175,2024-03-13,2024-03-15,Loyalty Member,Pretoria,Gauteng,Footwear,Boots,2,430.74,0,861.48,80.33,Standard
12176,2022-06-04,2022-06-06,Regular,Soweto,Gauteng,Footwear,School Shoes,7,364.22,0,2549.54,379.83,Standard
12177,2022-11-25,2022-11-27,Regular,Cape Town,Western Cape,Kids Clothing,Summer Dresses,5,231.76,0,1158.8,311.72,Express
12178,2021-07-19,2021-07-22,Wholesale,Richards Bay,KwaZulu-Natal,Kids Clothing,Winter Jackets,3,186.27,0.3,391.17,81.77,Standard
12179,2022-10-10,2022-10-11,Regular,Stellenbosch,Western Cape,Footwear,School Shoes,1,489.59,0.1,440.63,62.09,Click and Collect
12180,2023-05-18,2023-05-22,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Denim Jeans,9,488.48,0.1,3956.69,474.85,Standard
12181,2023-03-17,2023-03-24,Wholesale,Cape Town,Western Cape,Kids Clothing,Winter Jackets,3,275.23,0,825.69,161.11,Click and Collect
12182,2024-09-17,2024-09-23,Regular,Mokopane,Limpopo,Footwear,School Shoes,4,457.27,0,1829.08,220.42,Standard
12183,2021-08-02,2021-08-03,Wholesale,Richards Bay,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,4,574.22,0,2296.88,481.4,Standard
12184,2024-03-17,2024-03-21,Regular,Paarl,Western Cape,Footwear,Sneakers,10,273.77,0.2,2190.16,266.51,Express
12185,2024-11-19,2024-11-23,Regular,Johannesburg,Gauteng,Kids Clothing,Swimwear,3,365.37,0,1096.11,211.6,Standard
12186,2021-12-02,2021-12-04,Regular,Sandton,Gauteng,Kids Clothing,School Uniforms,3,436.36,0,1309.08,130.57,Click and Collect
12187,2023-05-12,2023-05-15,Regular,Stellenbosch,Western Cape,Footwear,School Shoes,1,531.91,0.1,478.72,84.92,Standard
12188,2024-06-21,2024-06-27,Regular,Cape Town,Western Cape,Kids Clothing,Pyjama Sets,10,317.13,0.1,2854.17,345.34,Standard
12189,2024-01-16,2024-01-21,Regular,East London,Eastern Cape,Kids Clothing,Swimwear,4,191.85,0.15,652.29,131.66,Standard
12190,2022-12-18,2022-12-20,Regular,Johannesburg,Gauteng,Footwear,Sneakers,6,316.17,0,1897.02,256.08,Standard
